log_price,Mileage,Year,CarsRange_Budget,CarsRange_Medium,CarsRange_Highend,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
9.74090979777877,0,2016,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
9.287301413112312,179,2005,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
10.477287975463508,99,2011,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
9.20029003612268,156,2007,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
8.974618038455112,91,2008,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9.539644119118783,216,2007,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.903487552536127,102,2011,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
10.257659366256743,38,2015,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8.881836305004146,178,2007,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
9.104979856318357,200,2006,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
10.505067539570582,115,2010,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.987196820661973,41,2012,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
10.668955394675699,11,2015,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
9.525151111816216,48,2013,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
8.97449144816442,165,2006,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
9.546741177474825,180,2012,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
9.259130536145614,176,2012,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.94270826568941,160,2012,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
10.373491181781864,176,2003,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
9.581903928408666,220,2004,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
9.735068900911164,20,2014,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
9.517825071724143,172,2013,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
7.8632667240095735,273,1999,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9.392661928770137,237,2003,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9.84161214881804,106,2013,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
10.477287975463508,85,2012,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.305613759378778,71,2007,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
8.817297783866575,110,2012,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
10.460242108190519,117,2011,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8.948975607841776,177,2008,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.132378830506472,220,2010,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9.035986984831405,84,2011,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
9.371608519572305,93,2013,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
8.66561319653451,368,2000,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8.68270762989381,180,2003,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.714395546283317,87,2011,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.259130536145614,170,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.792555991828847,190,2007,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.21024036697585,190,2007,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
9.21024036697585,190,2003,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11.018629143155449,2,2016,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.553205175168737,130,2009,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
9.78131991856192,30,2014,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
10.92512880001811,50,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.798127036878302,280,2005,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.935903526274423,125,2013,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8.83927669058535,68,2013,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
